# gapseq version: 1.2 54b56c7c
# Sequence DB md5sum:  (, Bacteria)
# Genome format: nucl
ID	Name	Prediction	Completeness	VagueReactions	KeyReactions	KeyReactionsFound	ReactionsFound
|PWY-7572|	lolitrem B biosynthesis	false	0	15	0	0	
|PWY-7573|	GDP-mycosamine biosynthesis	false	0	3	0	0	
|PWY-7574|	propanoyl-CoA degradation II	false	0	5	0	0	
|PWY-7576|	nitrogen fixation II (flavodoxin)	false	0	1	0	0	
|PWY-7577|	ferrichrome biosynthesis	false	0	2	0	0	
|PWY-7578|	phycoviolobilin biosynthesis	false	0	3	0	0	
|PWY-7579|	phycourobilin biosynthesis	false	0	4	0	0	
|PWY-7580|	phycoerythrobilin biosynthesis II	false	0	2	0	0	
|PWY-7581|	N-acetylneuraminate and N-acetylmannosamine degradation II	false	0	1	0	0	
|PWY-7582|	mercaptosuccinate degradation	false	0	1	0	0	
|PWY-7583|	arachidonate biosynthesis II (bacteria)	false	0	1	0	0	
|PWY-7585|	docosahexaenoate biosynthesis II (bacteria)	false	0	1	0	0	
|PWY-7586|	&beta;-1,4-D-mannosyl-N-acetyl-D-glucosamine degradation	false	0	3	0	0	
|PWY-7587|	oleate biosynthesis III (cyanobacteria)	false	0	3	0	0	
|PWY-7588|	ursodeoxycholate biosynthesis (bacteria)	false	0	2	0	0	
|PWY-7589|	palmitoleate biosynthesis III (cyanobacteria)	false	0	2	0	0	
|PWY-7590|	(7Z,10Z,13Z)-hexadecatrienoate biosynthesis	false	0	3	0	0	
|PWY-7591|	okenone biosynthesis	false	0	6	0	0	
|PWY-7593|	linoleate biosynthesis III (cyanobacteria)	false	0	1	0	0	
|PWY-7594|	&gamma;-linolenate biosynthesis III (cyanobacteria)	false	0	1	0	0	
|PWY-7595|	stearidonate biosynthesis (cyanobacteria)	false	0	1	0	0	
|PWY-7598|	&alpha;-linolenate biosynthesis II (cyanobacteria)	false	0	1	0	0	
|PWY-7599|	anditomin biosynthesis	false	0	14	0	0	
|PWY-7600|	peramine biosynthesis	false	0	1	0	0	
|PWY-7601|	arachidonate biosynthesis IV (8-detaturase, lower eukaryotes)	false	0	7	0	0	
|PWY-7602|	icosapentaenoate biosynthesis V (8-desaturase, lower eukaryotes)	false	0	7	0	0	
|PWY-7603|	stephacidin A biosynthesis	false	0	5	0	0	
|PWY-7604|	notoamide C and D biosynthesis	false	0	3	0	0	
|PWY-7605|	roquefortine C biosynthesis	false	0	5	0	0	
|PWY-7606|	docosahexaenoate biosynthesis III (6-desaturase, mammals)	false	0	14	0	0	
|PWY-7607|	meleagrin biosynthesis	false	0	6	0	0	
|PWY-7608|	neoxaline biosynthesis	false	0	2	0	0	
|PWY-7610|	GDP-6-deoxy-D-altro-heptose biosynthesis	false	0	4	0	0	
|PWY-7612|	chaetoglobosin A biosynthesis	false	0	9	0	0	
|PWY-7613|	GDP-6-deoxy-D-manno-heptose biosynthesis	false	0	2	0	0	
|PWY-7614|	methiin metabolism	false	0	5	0	0	
|PWY-7615|	pterocarpan phytoalexins modification (maackiain, medicarpin, pisatin, phaseollin)	false	0	9	0	0	
|PWY-7618|	ricinoleate biosynthesis	false	0	3	0	0	
|PWY-7619|	juniperonate biosynthesis	false	0	5	0	0	
|PWY-761|	rhizobactin 1021 biosynthesis	false	0	7	0	0	
|PWY-7620|	naphthalene degradation (anaerobic)	false	0	4	0	0	
|PWY-7621|	autoinducer CAI-1 biosynthesis	false	0	2	0	0	
|PWY-7623|	astaxanthin dirhamnoside biosynthesis	false	0	1	0	0	
|PWY-7624|	nystatin biosynthesis	false	0	4	0	0	
|PWY-7625|	phosphatidylinositol biosynthesis II (eukaryotes)	false	0	1	0	0	
|PWY-7626|	bacilysin biosynthesis	false	10	9	0	0	CHORISMATEMUT-RXN 
|PWY-7627|	2,4,6-trinitrophenol and 2,4-dinitrophenol degradation	false	0	7	0	0	
|PWY-7628|	2,4-dinitroanisole degradation	false	0	1	0	0	
|PWY-7629|	yatein biosynthesis II	false	0	4	0	0	
|PWY-762|	phospholipid desaturation	false	0	21	0	0	
|PWY-7630|	hinokinin biosynthesis	false	0	2	0	0	
|PWY-7631|	arctigenin and isoarctigenin biosynthesis	false	0	2	0	0	
|PWY-7632|	hinokiresinol biosynthesis	false	0	4	0	0	
|PWY-7633|	calycosin 7-O-glucoside biosynthesis	false	0	1	0	0	
|PWY-7634|	vernolate biosynthesis II	false	0	1	0	0	
|PWY-7635|	kievitone detoxification	false	0	1	0	0	
|PWY-7636|	astaxanthin biosynthesis (flowering plants)	false	0	8	0	0	
|PWY-7637|	2,2'-dihydroxyketocarotenoids biosynthesis	false	0	6	0	0	
|PWY-7638|	echinenone and zeaxanthin biosynthesis (Synechocystis)	false	0	4	0	0	
|PWY-7639|	bis(guanylyl molybdenum cofactor) biosynthesis	false	0	2	0	0	
|PWY-7640|	abscisic acid degradation to neophaseic acid	false	0	1	0	0	
|PWY-7641|	5-hexynoate biosynthesis	false	0	3	0	0	
|PWY-7642|	abscisic acid degradation to 7'-hydroxyabscisate	false	0	1	0	0	
|PWY-7643|	coniferyl alcohol 9-methyl ester biosynthesis	false	0	1	0	0	
|PWY-7644|	heparin degradation	false	0	5	0	0	
|PWY-7645|	hyaluronan degradation	false	0	2	0	0	
|PWY-7646|	dermatan sulfate degradation I (bacterial)	false	0	4	0	0	
|PWY-7647|	ulvan degradation	false	0	2	0	0	
|PWY-7648|	3-hydroxy-4-methyl-proline biosynthesis	false	0	4	0	0	
|PWY-7649|	3-hydroxy-L-homotyrosine biosynthesis	false	0	5	0	0	
|PWY-7650|	echinocandin B biosynthesis	false	0	11	0	0	
|PWY-7651|	heparan sulfate degradation	false	0	3	0	0	
|PWY-7652|	echinocandin B degradation	false	0	3	0	0	
|PWY-7653|	griseofulvin biosynthesis	false	0	8	0	0	
|PWY-7654|	(8E,10E)-dodeca-8,10-dienol biosynthesis	false	0	11	0	0	
|PWY-7655|	dechlorogriseofulvin biosynthesis	false	0	3	0	0	
|PWY-7656|	Spodoptera littoralis pheromone biosynthesis	false	0	22	0	0	
|PWY-7657|	dTDP-&beta;-L-digitoxose biosynthesis	false	0	6	0	0	
|PWY-7658|	protein N-glycosylation (Methanococcus voltae)	false	0	5	0	0	
|PWY-7659|	viridicatumtoxin biosynthesis	false	0	9	0	0	
|PWY-7660|	tryptoquialanine biosynthesis	false	0	8	0	0	
|PWY-7661|	protein N-glycosylation (Haloferax volcanii)	false	0	11	0	0	
|PWY-7662|	glycogen degradation III (via anhydrofructose)	false	0	4	0	0	
|PWY-7663|	gondoate biosynthesis (anaerobic)	false	0	4	1	0	
|PWY-7664|	oleate biosynthesis IV (anaerobic)	false	0	14	0	0	
|PWY-7665|	aureobasidin A biosynthesis	false	0	10	0	0	
|PWY-7666|	galactolipid biosynthesis II	false	0	3	0	0	
|PWY-7667|	apicidin biosynthesis	false	0	10	0	0	
|PWY-7668|	apicidin F biosynthesis	false	0	10	0	0	
|PWY-7669|	equisetin biosynthesis	false	0	3	0	0	
|PWY-7670|	fusaridione A biosynthesis	false	0	2	0	0	
|PWY-7671|	saframycin A biosynthesis	false	0	10	0	0	
|PWY-7672|	fusaric acid biosynthesis	false	0	5	0	0	
|PWY-7673|	fusarin C biosynthesis	false	0	7	0	0	
|PWY-7674|	CMP-8-amino-3,8-dideoxy-D-manno-octulosonate biosynthesis	false	0	6	0	0	
|PWY-7675|	Kdo transfer to lipid IVA II (Haemophilus)	false	0	2	0	0	
|PWY-7676|	Kdo8N transfer to lipid IVA	false	0	2	0	0	
|PWY-7677|	rosamicin biosynthesis	false	0	5	0	0	
|PWY-7678|	anthocyanidin sambubioside biosynthesis	false	0	5	0	0	
|PWY-7679|	anthocyanidin acylglucoside and acylsambubioside biosynthesis	false	0	10	0	0	
|PWY-7680|	carnosate bioynthesis	false	0	5	0	0	
|PWY-7681|	1-chloro-2-nitrobenzene degradation	false	0	1	0	0	
|PWY-7682|	arabidopyrone biosynthesis	false	0	9	0	0	
|PWY-7683|	nitrite reduction (hemoglobin)	false	0	3	0	0	
|PWY-7684|	&alpha;-diglucosyldiacylglycerol biosynthesis	false	0	2	0	0	
|PWY-7685|	L-malate degradation I	false	0	1	0	0	
|PWY-7686|	L-malate degradation II	false	0	1	0	0	
|PWY-7687|	stipitatate biosynthesis	false	0	8	0	0	
|PWY-7688|	dTDP-&alpha;-D-ravidosamine and dTDP-4-acetyl-&alpha;-D-ravidosamine biosynthesis	false	0	6	0	0	
|PWY-7689|	8-O-methylfusarubin biosynthesis	false	0	11	0	0	
|PWY-7690|	holomycin biosynthesis	false	0	11	0	0	
|PWY-7691|	10,13-epoxy-11-methyl-octadecadienoate biosynthesis	false	0	2	0	0	
|PWY-7692|	bikaverin biosynthesis	false	0	6	0	0	
|PWY-7693|	guadinomine B biosynthesis	false	0	13	0	0	
|PWY-7694|	zwittermicin A biosynthesis	false	0	13	0	0	
|PWY-7695|	aurofusarin biosynthesis	false	0	12	0	0	
|PWY-7696|	citreoisocoumarin and bikisocoumarin biosynthesis	false	0	4	0	0	
|PWY-7697|	geranyl &beta;-primeveroside biosynthesis	false	0	2	0	0	
|PWY-7698|	2,5-xylenol and 3,5-xylenol degradation	false	0	13	0	0	
|PWY-7700|	4-methylphenol degradation to protocatechuate	false	0	4	0	0	
|PWY-7701|	4-hydroxy-4-methyl-L-glutamate biosynthesis	false	0	2	0	0	
|PWY-7702|	sch210971 and sch210972 biosynthesis	false	0	4	0	0	
|PWY-7703|	2,4-xylenol degradation to protocatechuate	false	0	7	0	0	
|PWY-7704|	viridicatin biosynthesis	false	0	3	0	0	
|PWY-7705|	4'-methoxyviridicatin biosynthesis	false	0	3	0	0	
|PWY-7706|	dapdiamides biosynthesis	false	0	13	0	0	
|PWY-7708|	lyngbyatoxin biosynthesis	false	0	5	0	0	
|PWY-7709|	(3R)-linalool biosynthesis	false	0	2	0	0	
|PWY-7710|	FeMo cofactor biosynthesis	false	0	6	0	0	
|PWY-7711|	calonectrin biosynthesis	false	0	8	0	0	
|PWY-7712|	deoxynivalenol biosynthesis	false	0	6	0	0	
|PWY-7713|	nivalenol biosynthesis	false	0	7	0	0	
|PWY-7714|	harzianum A and trichodermin biosynthesis	false	0	3	0	0	
|PWY-7716|	penicillin G and penicillin V biosynthesis	false	0	4	0	0	
|PWY-7717|	3-hydroxy-4-methyl-anthranilate biosynthesis I	false	0	6	0	0	
|PWY-7718|	actinomycin D biosynthesis	false	0	5	0	0	
|PWY-7719|	CMP-diacetamido-8-epilegionaminic acid biosynthesis	false	0	7	0	0	
|PWY-7720|	ophiobolin F biosynthesis	false	0	3	0	0	
|PWY-7721|	methyl phomopsenoate biosynthesis	false	0	4	0	0	
|PWY-7722|	sulfoquinovose degradation II	false	0	5	0	0	
|PWY-7723|	bacterial bioluminescence	false	0	8	0	0	
|PWY-7724|	icosapentaenoate biosynthesis III (8-desaturase, mammals)	false	0	7	0	0	
|PWY-7725|	arachidonate biosynthesis V (8-detaturase, mammals)	false	0	6	0	0	
|PWY-7726|	(4Z,7Z,10Z,13Z,16Z)-docosapentaenoate biosynthesis (6-desaturase)	false	0	13	0	0	
|PWY-7727|	docosahexaenoate biosynthesis IV (4-desaturase, mammals)	false	0	6	0	0	
|PWY-7728|	(4Z,7Z,10Z,13Z,16Z)-docosa-4,7,10,13,16-pentaenoate biosynthesis II (4-desaturase)	false	0	5	0	0	
|PWY-7729|	5,6-dimethylbenzimidazole biosynthesis II (anaerobic)	false	0	4	0	0	
|PWY-7730|	T-2 toxin biosynthesis	false	0	5	0	0	
|PWY-7733|	3-hydroxyquinaldate biosynthesis	false	0	7	0	0	
|PWY-7734|	quinoxaline-2-carboxylate biosynthesis	false	0	7	0	0	
|PWY-7735|	echinomycin and triostin A biosynthesis	false	0	6	0	0	
|PWY-7736|	stellatic acid biosynthesis	false	0	8	0	0	
|PWY-7737|	thiocoraline biosynthesis	false	0	7	0	0	
|PWY-7738|	polyacyltrehalose biosynthesis	false	0	7	0	0	
|PWY-7739|	aucuparin biosynthesis	false	0	4	0	0	
|PWY-7740|	&beta;-D-mannosyl phosphomycoketide biosynthesis	false	0	4	0	0	
|PWY-7741|	phthiocerol biosynthesis	false	0	8	0	0	
|PWY-7742|	phenolphthiocerol biosynthesis	false	0	23	0	0	
|PWY-7743|	dimycocerosyl triglycosyl phenolphthiocerol biosynthesis	false	0	11	0	0	
|PWY-7744|	dimycocerosyl phthiocerol biosynthesis	false	0	4	0	0	
|PWY-7745|	p-HBAD biosynthesis	false	0	9	0	0	
|PWY-7746|	mycobacterial sulfolipid biosynthesis	false	0	9	0	0	
|PWY-7747|	diphenyl ethers degradation	false	0	3	0	0	
|PWY-7748|	yatein biosynthesis I	false	0	4	0	0	
|PWY-7749|	(-)-4'-demethyl-epipodophyllotoxin biosynthesis	false	0	3	0	0	
|PWY-7750|	carbon monoxide oxidation to CO2	false	0	1	0	0	
|PWY-7751|	shinorine biosynthesis	false	0	6	0	0	
|PWY-7752|	gadusol biosynthesis	false	0	3	0	0	
|PWY-7754|	bile acid 7&alpha;-dehydroxylation	false	0	12	0	0	
|PWY-7755|	iso-bile acids biosynthesis I	false	0	2	0	0	
|PWY-7756|	iso-bile acids biosynthesis II	false	0	4	0	0	
|PWY-7757|	bisphenol A degradation	false	0	5	0	0	
|PWY-7758|	bacteriochlorophyll d biosynthesis	false	0	14	0	0	
|PWY-7759|	bacteriochlorophyll c biosynthesis	false	0	18	0	0	
|PWY-7760|	bacteriochlorophyll e biosynthesis	false	0	26	0	0	
|PWY-7761|	NAD salvage pathway II (PNC IV cycle)	false	0	5	0	0	
|PWY-7762|	bacteriochlorophyll b biosynthesis	false	0	7	0	0	
|PWY-7764|	chlorophyll a biosynthesis III	false	0	2	0	0	
|PWY-7765|	3-hydroxy-4-methyl-anthranilate biosynthesis II	false	0	5	0	0	
|PWY-7766|	heme b biosynthesis IV (Gram-positive bacteria)	false	20	1	0	0	
|PWY-7767|	L-leucine degradation IV (reductive Stickland reaction)	false	0	5	0	0	
|PWY-7769|	phosalacine biosynthesis	false	0	25	0	0	
|PWY-7770|	indolmycin biosynthesis	false	0	8	0	0	
|PWY-7771|	butachlor degradation	false	0	6	0	0	
|PWY-7772|	&gamma;-resorcylate degradation II	false	0	4	0	0	
|PWY-7773|	&gamma;-resorcylate degradation I	false	0	4	0	0	
|PWY-7774|	propane degradation I	false	0	4	0	0	
|PWY-7775|	propane degradation II	false	0	4	0	0	
|PWY-7776|	ethene and chloroethene degradation	false	0	7	0	0	
|PWY-7777|	isoprene degradation	false	0	6	0	0	
|PWY-7778|	2-methylpropene degradation	false	0	8	0	0	
|PWY-7779|	methyl tert-butyl ether degradation	false	0	10	0	0	
|PWY-7780|	butane degradation	false	0	4	0	0	
|PWY-7781|	&omega;-sulfo-II-dihydromenaquinone-9 biosynthesis	false	0	2	0	0	
|PWY-7782|	plasmalogen biosynthesis	false	0	16	0	0	
|PWY-7783|	plasmalogen degradation	false	0	8	0	0	
|PWY-7784|	reductive acetyl coenzyme A pathway II (autotrophic methanogens)	false	0	8	0	0	
|PWY-7786|	D-threitol degradation	false	0	3	0	0	
|PWY-7787|	L-threitol degradation	false	0	4	0	0	
|PWY-7788|	erythritol degradation II	false	0	3	0	0	
|PWY-7789|	erythritol degradation I	false	0	5	0	0	
|PWY-7790|	UMP biosynthesis II	false	0	7	0	0	
|PWY-7791|	UMP biosynthesis III	false	0	6	0	0	
|PWY-7793|	dimethyl sulfide biosynthesis from methionine	false	0	2	0	0	
|PWY-7794|	polyethylene terephthalate degradation	false	0	2	0	0	
|PWY-7795|	terephthalate degradation	false	0	2	0	0	
|PWY-7796|	pentose phosphate pathway (oxidative branch) II	false	0	2	0	0	
|PWY-7797|	nocardicin A biosynthesis	false	0	6	0	0	
|PWY-7798|	protein S-nitrosylation and denitrosylation	false	0	3	0	0	
|PWY-7799|	Arg/N-end rule pathway (eukaryotic)	false	0	11	0	0	
|PWY-7800|	Ac/N-end rule pathway	false	0	21	0	0	
|PWY-7801|	N-end rule pathway I (prokaryotic)	false	0	2	0	0	
|PWY-7802|	N-end rule pathway II (prokaryotic)	false	0	2	0	0	
|PWY-7803|	tRNA splicing II	false	0	2	0	0	
|PWY-7804|	glyphosate degradation I	false	0	1	0	0	
|PWY-7805|	(aminomethyl)phosphonate degradation	false	0	8	0	0	
|PWY-7806|	glyphosate degradation II	false	0	1	0	0	
|PWY-7807|	glyphosate degradation III	false	0	7	0	0	
|PWY-7808|	tetracycline resistance	false	0	1	0	0	
|PWY-7810|	chlorotetracycline biosynthesis	false	0	1	0	0	
|PWY-7811|	6-methylpretetramide biosynthesis	false	0	8	0	0	
|PWY-7812|	tetracycline and oxytetracycline biosynthesis	false	0	9	0	0	
|PWY-7813|	thiosulfate disproportionation III (quinone)	false	0	1	0	0	
|PWY-7814|	dTDP-L-daunosamine biosynthesis	false	0	6	0	0	
|PWY-7815|	poly(ribitol phosphate) wall teichoic acid biosynthesis I (B. subtilis)	false	0	15	0	0	
|PWY-7816|	poly(ribitol phosphate) wall teichoic acid biosynthesis II (S. aureus)	false	0	17	0	0	
|PWY-7817|	type I lipoteichoic acid biosynthesis (S. aureus)	false	0	16	0	0	
|PWY-7818|	type IV lipoteichoic acid biosynthesis (S. pneumoniae)	false	0	19	0	0	
|PWY-7819|	poly(3-O-&beta;-D-glucopyranosyl-N-acetylgalactosamine 1-phosphate) wall teichoic acid biosynthesis	false	0	11	0	0	
|PWY-7820|	teichuronic acid biosynthesis (B. subtilis 168)	false	0	9	0	0	
|PWY-7821|	tunicamycin biosynthesis	false	0	9	0	0	
|PWY-7822|	chitin degradation III (Serratia)	false	0	6	0	0	
|PWY-7823|	chlorzoxazone degradation	false	0	1	0	0	
|PWY-7824|	prunasin and amygdalin biosynthesis	false	0	8	0	0	
|PWY-7825|	juglone degradation	false	0	3	0	0	
|PWY-7826|	Amaryllidacea alkaloids biosynthesis	false	0	25	0	0	
|PWY-7828|	cyclobis-(1&rarr;6)-&alpha;-nigerosyl degradation	false	0	3	0	0	
|PWY-782|	glycolipid desaturation	false	0	28	0	0	
|PWY-7831|	ABH and Lewis epitopes biosynthesis from type 2 precursor disaccharide	false	0	11	0	0	
|PWY-7832|	ABH and Lewis epitopes biosynthesis from type 1 precursor disaccharide	false	0	10	0	0	
|PWY-7833|	biosynthesis of Lewis epitopes (H. pylori)	false	0	9	0	0	
|PWY-7836|	ganglio-series glycosphingolipids biosynthesis	false	0	22	0	0	
|PWY-7837|	i antigen and I antigen biosynthesis	false	0	5	0	0	
|PWY-7838|	globo-series glycosphingolipids biosynthesis	false	0	8	0	0	
|PWY-7839|	lacto-series glycosphingolipids biosynthesis	false	0	7	0	0	
|PWY-7840|	gala-series glycosphingolipids biosynthesis	false	0	5	0	0	
|PWY-7841|	neolacto-series glycosphingolipids biosynthesis	false	0	12	0	0	
|PWY-7842|	UDP-yelosamine biosynthesis	false	0	3	0	0	
|PWY-7843|	heme degradation IV	false	0	1	0	0	
|PWY-7844|	heme degradation III	false	0	2	0	0	
|PWY-7845|	heme degradation II	false	0	1	0	0	
|PWY-7846|	heme degradation V	false	0	3	0	0	
|PWY-7847|	heme degradation VI	false	0	2	0	0	
|PWY-7848|	heme degradation VII	false	0	2	0	0	
|PWY-7849|	urate conversion to allantoin III	false	0	3	0	0	
|PWY-7850|	taurine biosynthesis II	false	0	3	0	0	
|PWY-7851|	coenzyme A biosynthesis II (eukaryotic)	false	0	4	0	0	
|PWY-7852|	6-hydroxymethyl-dihydropterin diphosphate biosynthesis IV (Plasmodium)	false	0	3	0	0	
|PWY-7853|	6-hydroxymethyl-dihydropterin diphosphate biosynthesis V (Pyrococcus)	false	0	4	0	0	
|PWY-7854|	crotonyl-CoA/ethylmalonyl-CoA/hydroxybutyryl-CoA cycle (engineered)	false	0	14	0	0	
|PWY-7855|	ectoine degradation	false	0	4	0	0	
|PWY-7856|	heme a biosynthesis	false	0	3	0	0	
|PWY-7857|	adlupulone and adhumulone biosynthesis	false	0	6	0	0	
|PWY-7858|	(5Z)-dodecenoate biosynthesis II	false	0	6	0	0	
|PWY-7859|	jasmonoyl-L-isoleucine inactivation	false	0	6	0	0	
|PWY-7860|	nitric oxide biosynthesis III (bacteria)	false	0	2	0	0	
|PWY-7861|	N-hydroxy-L-pipecolate biosynthesis	false	0	3	0	0	
|PWY-7862|	D-altritol and galactitol degradation	false	0	4	0	0	
|PWY-7863|	roseoflavin biosynthesis	false	0	7	0	0	
|PWY-7864|	8-methylmenaquinone biosynthesis	false	0	1	0	0	
|PWY-7865|	coenzyme B/coenzyme M regeneration II (ferredoxin-dependent)	false	0	1	0	0	
|PWY-7866|	coenzyme B/coenzyme M regeneration III (coenzyme F420-dependent)	false	0	1	0	0	
|PWY-7867|	coenzyme B/coenzyme M regeneration IV (H2-dependent)	false	0	1	0	0	
|PWY-7868|	coenzyme B/coenzyme M regeneration V (formate-dependent)	false	0	1	0	0	
|PWY-7869|	cis-alkene biosynthesis	false	0	4	0	0	
|PWY-7870|	L-cysteine biosynthesis VII (from S-sulfo-L-cysteine)	false	0	3	0	0	
|PWY-7871|	D-threonate degradation	false	0	3	0	0	
|PWY-7872|	D-erythronate degradation I	false	0	3	0	0	
|PWY-7873|	D-erythronate degradation II	false	0	4	0	0	
|PWY-7874|	L-threonate degradation	false	0	4	0	0	
|PWY-7878|	A-factor &gamma;-butyrolactone biosynthesis	false	0	3	0	0	
|PWY-7880|	coelimycin P1 biosynthesis	false	0	11	0	0	
|PWY-7881|	virginiae butanolide type &gamma;-butyrolactones biosynthesis	false	0	5	0	0	
|PWY-7882|	IM-2 type &gamma;-butyrolactones biosynthesis	false	0	4	0	0	
|PWY-7883|	anhydromuropeptides recycling II	false	0	8	0	0	
|PWY-7884|	lipoprotein posttranslational modification	false	0	4	0	0	
|PWY-7885|	phosphatidylinositol mannoside biosynthesis	false	0	10	0	0	
|PWY-7886|	cell-surface glycoconjugate-linked phosphocholine biosynthesis	false	0	3	0	0	
|PWY-7887|	protein SAMPylation and SAMP-mediated thiolation	false	0	6	0	0	
|PWY-7888|	tRNA-uridine 2-thiolation (cytoplasmic)	false	0	7	0	0	
|PWY-7889|	tRNA-uridine 2-thiolation (mammalian mitochondria)	false	0	4	0	0	
|PWY-7891|	tRNA-uridine 2-thiolation (yeast mitochondria)	false	0	4	0	0	
|PWY-7892|	tRNA-uridine 2-thiolation and selenation (bacteria)	false	0	11	0	0	
|PWY-7893|	protein Pupylation and dePupylation	false	0	3	0	0	
|PWY-7894|	procollagen hydroxylation and glycosylation	false	0	6	0	0	
|PWY-7895|	ethionamide activation	false	0	3	0	0	
|PWY-7896|	isoniazid activation	false	0	1	0	0	
|PWY-7897|	flavonoid di-C-glucosylation	false	0	13	0	0	
|PWY-7898|	4,4'-disulfanediyldibutanoate degradation	false	0	3	0	0	
|PWY-7899|	protein NEDDylation	false	0	3	0	0	
|PWY-7900|	glycogen biosynthesis III (from &alpha;-maltose 1-phosphate)	false	0	8	0	0	
|PWY-7901|	glucosinolate biosynthesis from tyrosine	false	0	10	0	0	
|PWY-7902|	glucosylglycerol biosynthesis	false	0	5	0	0	
|PWY-7904|	tRNA-uridine 2-thiolation (thermophilic bacteria)	false	0	5	0	0	
|PWY-7905|	Escherichia coli serotype O9a O-antigen biosynthesis	false	0	9	0	0	
|PWY-7906|	rhizobitoxine biosynthesis	false	0	2	0	0	
|PWY-7907|	(2S,3E)-2-amino-4-methoxy-but-3-enoate biosynthesis	false	0	10	0	0	
|PWY-7908|	formaldehyde oxidation V (bacillithiol-dependent)	false	0	2	0	0	
|PWY-7909|	formaldehyde oxidation VII (THF pathway)	false	0	3	0	0	
|PWY-7910|	homofuraneol biosynthesis	false	0	1	0	0	
|PWY-7911|	6'-dechloromelleolide F biosynthesis	false	0	5	0	0	
|PWY-7912|	dinoflagellate bioluminescence	false	0	2	0	0	
|PWY-7913|	firefly bioluminescence	false	0	13	0	0	
|PWY-7914|	coral bioluminescence	false	0	6	0	0	
|PWY-7915|	jellyfish bioluminescence	false	0	6	0	0	
|PWY-7916|	squid bioluminescence	false	0	3	0	0	
|PWY-7917|	pheomelanin biosynthesis	false	0	2	0	0	
|PWY-7918|	protein N-glycosylation processing phase (yeast)	false	0	4	0	0	
|PWY-7919|	protein N-glycosylation processing phase (plants and animals)	false	0	20	0	0	
|PWY-7920|	complex N-linked glycan biosynthesis (plants)	false	0	11	0	0	
|PWY-7921|	protein O-mannosylation I (yeast)	false	0	7	0	0	
|PWY-7922|	protein O-mannosylation II (mammals, core M1 and core M2)	false	0	5	0	0	
|PWY-7923|	archaeosine biosynthesis II	false	0	2	0	0	
|PWY-7924|	rubber degradation I	false	0	1	0	0	
|PWY-7925|	rubber degradation II	false	0	1	0	0	
|PWY-7926|	carbon disulfide oxidation III (metazoa)	false	0	3	0	0	
|PWY-7927|	sulfide oxidation IV (mitochondria)	false	0	4	0	0	
|PWY-7928|	nickel cofactor biosynthesis	false	0	8	0	0	
|PWY-7929|	polybrominated phenols biosynthesis	false	0	4	0	0	
|PWY-7930|	pyoluteorin biosynthesis	false	0	7	0	0	
|PWY-7931|	brominated pyrroles biosynthesis	false	0	7	0	0	
|PWY-7932|	polybrominated biphenyls and diphenyl ethers biosynthesis	false	0	8	0	0	
|PWY-7934|	polybrominated dihydroxylated diphenyl ethers biosynthesis	false	0	8	0	0	
|PWY-7935|	spongiadioxin C biosynthesis	false	0	7	0	0	
|PWY-7936|	psilocybin biosynthesis	false	0	6	0	0	
|PWY-7937|	fungal bioluminescence	false	0	3	0	0	
|PWY-7938|	isorenieratene biosynthesis I (actinobacteria)	false	0	4	0	0	
|PWY-7939|	chlorobactene biosynthesis	false	0	2	0	0	
|PWY-7940|	lauryl-hydroxychlorobactene glucoside biosynthesis	false	0	3	0	0	
|PWY-7941|	isorenieratene biosynthesis II (Chlorobiaceae)	false	0	2	0	0	
|PWY-7942|	5-oxo-L-proline metabolism	false	0	3	0	0	
|PWY-7943|	lycopadiene biosynthesis	false	0	7	0	0	
|PWY-7944|	bacterioruberin biosynthesis	false	0	6	0	0	
|PWY-7945|	2,2'-bis-(4-hydroxy-3-methybut-2-enyl)-&beta;,&beta;-carotene monoglucoside biosynthesis	false	0	7	0	0	
|PWY-7946|	sarcinaxanthin diglucoside biosynthesis	false	0	5	0	0	
|PWY-7947|	flexixanthin biosynthesis	false	0	5	0	0	
|PWY-7948|	4-oxopentanoate degradation	false	11	8	0	0	RXN-12560 
|PWY-7949|	diadinoxanthin and diatoxanthin interconversion	false	0	2	0	0	
|PWY-7950|	diadinoxanthin and fucoxanthin biosynthesis	false	0	5	0	0	
|PWY-7951|	ellagic acid degradation to urolithins	false	0	8	0	0	
|PWY-7953|	UDP-N-acetylmuramoyl-pentapeptide biosynthesis III (meso-diaminopimelate containing)	false	0	8	0	0	
|PWY-7954|	tabtoxinine-&beta;-lactam biosynthesis	false	0	4	0	0	
|PWY-7955|	paerucumarin biosynthesis	false	0	3	0	0	
|PWY-7956|	3-[(E)-2-isocyanoethenyl]-1H-indole biosynthesis	false	0	2	0	0	
|PWY-7957|	hapalindole H biosynthesis	false	0	4	0	0	
|PWY-7958|	12-epi-fischerindole biosynthesis	false	0	5	0	0	
|PWY-7959|	12-epi-hapalindole biosynthesis	false	0	4	0	0	
|PWY-7960|	rhabduscin biosynthesis	false	0	3	0	0	
|PWY-7961|	phenyl adenosylcobamide biosynthesis from adenosylcobinamide-GDP	false	0	3	0	0	
|PWY-7962|	adenosylcobinamide-GDP biosynthesis from cobyrinate a,c-diamide	false	0	5	0	0	
|PWY-7963|	4-methylphenyl adenosylcobamide biosynthesis from adenosylcobinamide-GDP	false	0	3	0	0	
