"","x"
"10134","dATP:D-fructose 6-phosphotransferase"
"10135","myo-Inositol:oxygen oxidoreductase"
"10136","R06093"
"10137","R06093"
"10138","N-Acetyl-D-glucosamine amidohydrolase"
"10139","ATP:N-acetyl-D-glucosamine 6-phosphotransferase"
"10140","N-Acetyl-D-glucosamine:NAD+ 1-oxidoreductase"
"10141","N-acetyl-D-glucosamine:oxygen 1-oxidoreductase"
"10142","Acetyl-CoA:D-glucosamine N-acetyltransferase"
"10143","UDP-galactose:N-acetyl-D-glucosamine 4-beta-D-galactosyltransferase"
"10144","N-acetyl-D-glucosamine 2-epimerase"
"10145","Adenosine ribohydrolase"
"10146","1-beta-Aspartyl-N-acetyl-D-glucosaminylamine L-asparaginohydrolase"
"10147","Nicotinamide D-ribonucleotide phosphoribohydrolase"
"10148","N-ribosylnicotinamide ribohydrolase"
"10149","L-cystathionine L-homocysteine-lyase (deaminating; pyruvate-forming)"
"10150","L-serine hydro-lyase (adding homocysteine; L-cystathionine-forming)"
"10151","Glutathione:homocystine oxidoreductase"
"10152","Phosphatidylcholine 1-acylhydrolase"
"10153","citrate hydroxymutase"
"10154","citrate hydroxymutase"
"10155","ATP:D-mannose 6-phosphotransferase"
"10156","ATP:D-mannose 6-phosphotransferase"
"10157","ITP:D-mannose 6-phosphotransferase"
"10158","ITP:D-mannose 6-phosphotransferase"
"10159","Dolichyl-beta-D-mannosyl-phosphate dolichylphosphohydrolase"
"10160","Dolichyl-beta-D-mannosyl-phosphate dolichylphosphohydrolase"
"10161","Epimelibiose galactohydrolase"
"10162","dATP:D-mannose 6-phosphotransferase"
"10163","dATP:D-mannose 6-phosphotransferase"
"10164","D-xylose:NAD+ 1-oxidoreductase"
"10165","D-xylose:NAD+ 1-oxidoreductase"
"10166","D-xylose:NADP+ 1-oxidoreductase"
"10167","D-xylose:NADP+ 1-oxidoreductase"
"10168","xylitol:NADP+ oxidoreductase"
"10169","xylitol:NADP+ oxidoreductase"
"10170","D-xylose aldose-ketose-isomerase"
"10171","D-xylose aldose-ketose-isomerase"
"10172","ATP:cellobiose 6-phosphotransferase"
"10173","ATP:cellobiose 6-phosphotransferase"
"10174","Cellobiose:oxygen 1-oxidoreductase"
"10175","Cellobiose:oxygen 1-oxidoreductase"
"10176","cellotriose glucohydrolase"
"10177","cellotriose glucohydrolase"
"10178","Cellobiose 2-epimerase"
"10179","Cellobiose 2-epimerase"
"10180","Cholesteryl-beta-D-glucoside glucohydrolase"
"10181","Cholesteryl-beta-D-glucoside glucohydrolase"
"10182","ATP:D-glucuronate 1-phosphotransferase"
"10183","L-Gulonate:NADP+ 6-oxidoreductase"
"10184","D-glucuronate aldose-ketose-isomerase"
"10185","D-Glucuronolactone lactonohydrolase"
"10186","D-Glucurono-6,2-lactone lactonohydrolase"
"10187","D-Glucosyl-N-acylsphingosine glucohydrolase"
"10188","D-Glucosyl-N-acylsphingosine glucohydrolase"
"10189","ATP:D-ribulose 5-phosphotransferase"
"10190","ATP:2-dehydro-3-deoxy-D-gluconate 6-phosphotransferase"
"10191","Maltose:phosphate 1-beta-D-glucosyltransferase"
"10192","Acetyl-CoA:maltose O-acetyltransferase"
"10193","Acetyl-CoA:maltose O-acetyltransferase"
"10194","Maltose alpha-D-glucosylmutase"
"10195","Maltose alpha-D-glucosylmutase"
"10196","D-arabinose aldose-ketose-isomerase"
"10197","Sedoheptulose-7-phosphate:D-glyceraldehyde-3-phosphate glycolaldehyde transferase"
"10198","Guanosine ribohydrolase"
"10199","Lactose galactohydrolase"
"10200","Isomaltose 6-alpha-D-glucanohydrolase"
"10201","ATP:L-arabinose 1-phosphotransferase"
"10202","ATP:L-arabinose 1-phosphotransferase"
"10203","L-Arabinose:NAD+ 1-oxidoreductase"
"10204","L-Arabinose:NAD+ 1-oxidoreductase"
"10205","L-Arabitol:NAD+ 1-oxidoreductase"
"10206","L-Arabitol:NAD+ 1-oxidoreductase"
"10207","L-Arabitol:NADP+ 1-oxidoreductase"
"10208","L-Arabitol:NADP+ 1-oxidoreductase"
"10209","L-Arabinose aldose-ketose-isomerase"
"10210","L-Arabinose aldose-ketose-isomerase"
"10211","Inosine ribohydrolase"
"10212","ATP:alpha-D-glucose 6-phosphotransferase"
"10213","alpha-D-Glucose 6-phosphate phosphohydrolase"
"10214","N-acetylneuraminate,ferrocytochrome-b5:oxygen oxidoreductase (N-acetyl-hydroxylating)"
"10215","N-acetylneuraminate,ferrocytochrome-b5:oxygen oxidoreductase (N-acetyl-hydroxylating)"
"10216","phosphoenolpyruvate:N-acetyl-D-mannosamine C-(1-carboxyvinyl)transferase (phosphate-hydrolysing, 2-carboxy-2-oxoethyl-forming)"
"10217","phosphoenolpyruvate:N-acetyl-D-mannosamine C-(1-carboxyvinyl)transferase (phosphate-hydrolysing, 2-carboxy-2-oxoethyl-forming)"
"10218","N-Acetylneuraminate 9-phosphate phosphohydrolase"
"10219","N-Acetylneuraminate 9-phosphate phosphohydrolase"
"10220","Acetyl-CoA:N-acetylneuraminate 4-O-acetyltransferase"
"10221","Acetyl-CoA:N-acetylneuraminate 4-O-acetyltransferase"
"10222","Acetyl-CoA:N-acetylneuraminate 7-O-acetyltransferase"
"10223","Acetyl-CoA:N-acetylneuraminate 7-O-acetyltransferase"
"10224","Acetyl-CoA:N-acetylneuraminate 9-O-acetyltransferase"
"10225","Acetyl-CoA:N-acetylneuraminate 9-O-acetyltransferase"
"10226","N-Acyl-O-acetylneuraminate O-acetylesterase"
"10227","N-Acyl-O-acetylneuraminate O-acetylesterase"
"10228","N-Acetylneuraminate pyruvate-lyase (N-acetyl-D-mannosamine-forming)"
"10229","N-Acetylneuraminate pyruvate-lyase (N-acetyl-D-mannosamine-forming)"
"10230","D-mannose-6-phosphate aldose-ketose-isomerase"
"10231","beta-D-Fructose 6-phosphate:D-glyceraldehyde-3-phosphate glycolaldehyde transferase"
"10232","ATP:sedoheptulose 7-phosphate"
"10233","gamma-Amino-gamma-cyanobutanoate aminohydrolase"
"10234","gamma-Amino-gamma-cyanobutanoate aminohydrolase"
"10235","Ribitol:ferricytochrome-c 2-oxidoreductase"
"10236","Ribitol:NAD+ 2-oxidoreductase"
"10237","D-Lyxose aldose-ketose-isomerase"
"10238","Isocitrate:NADP+ oxidoreductase"
"10239","Isocitrate:NADP+ oxidoreductase"
"10240","isocitrate hydro-lyase (cis-aconitate-forming)"
"10241","isocitrate hydro-lyase (cis-aconitate-forming)"
"10242","Caffeoyl-CoA:isocitrate 3-O-(3,4-dihydroxycinnamoyl)transferase"
"10243","Caffeoyl-CoA:isocitrate 3-O-(3,4-dihydroxycinnamoyl)transferase"
"10244","ATP:D-glucosamine 6-phosphotransferase"
"10245","D-glucosamine:oxygen 1-oxidoreductase"
"10246","N-Sulfo-D-glucosamine sulfohydrolase"
"10247","ITP:D-glucosamine 6-phosphotransferase"
"10248","dATP:D-glucosamine 6-phosphotransferase"
"10249","ATP:D-galacturonate 1-phosphotransferase"
"10250","D-galacturonate:NAD+ 1-oxidoreductase"
"10251","D-Galacturonate aldose-ketose-isomerase"
"10252","R01984"
"10253","6-Phospho-D-gluconate hydro-lyase(2-dehydro-3-deoxy-6-phospho-D-gluconate-forming)"
"10254","(R)-3-Amino-2-methylpropanoate:pyruvate aminotransferase"
"10255","diphosphate:beta-D-fructose-6-phosphate 1-phosphotransferase"
"10256","UDPglucose:sterol 3-O-beta-D-glucosyltransferase"
"10257","Phosphatidylcholine:sterol O-acyltransferase"
"10258","Cytidine ribohydrolase"
"10259","Xanthosine ribohydrolase"
"10260","GDPglucose:D-glucose-6-phosphate 1-alpha-D-glucosyltransferase"
"10261","GDP-glucose:D-glucose-6-phosphate 1-alpha-D-glucosyltransferase"
"10262","pyrimidine-nucleoside ribohydrolase"
"10263","(S)-Propane-1,2-diol:NAD+ oxidoreductase"
"10264","N-D-ribosylpurine ribohydrolase"
"10265","3-Hydroxybutan-2-one:D-ribose-5-phosphate aldehydetransferase"
"10266","Cellobiose:quinone 1-oxidoreductase"
"10267","Cellobiose:quinone 1-oxidoreductase"
"10268","propane-1,2-diol hydro-lyase"
"10269","propane-1,2-diol hydro-lyase"
"10270","Carnitine:NAD+ 3-oxidoreductase"
"10271","Acetyl-CoA:carnitine O-acetyltransferase"
"10272","Acetyl-CoA:carnitine O-acetyltransferase"
"10273","4-Trimethylammoniobutanoate,2-oxoglutarate:oxygen oxidoreductase (3-hydroxylating)"
"10274","4-Trimethylammoniobutanoate,2-oxoglutarate:oxygen oxidoreductase (3-hydroxylating)"
"10275","Carnitine carboxy-lyase"
"10276","Carnitine carboxy-lyase"
"10277","Allantoin amidohydrolase"
"10278","(S)(+)-Allantoin amidohydrolase"
"10279","Quercitrin 3-L-rhamnohydrolase"
"10280","Quercitrin 3-L-rhamnohydrolase"
"10281","L-Rhamnose ketol-isomerase"
"10282","L-Rhamnose ketol-isomerase"
"10283","R02438"
"10284","R02438"
"10285","Lactaldehyde:NAD+ 1-oxidoreductase"
"10286","(R)-Prunasin beta-D-glucohydrolase"
"10287","(R)-Prunasin beta-D-glucohydrolase"
"10288","Propane-1,2-diol:NAD+ 1-oxidoreductase"
"10289","Propane-1,2-diol:NAD+ 1-oxidoreductase"
"10290","Coniferin beta-D-glucosidase"
"10291","Coniferin beta-D-glucosidase"
"10292","Protein-N(pai)-phosphohistidine:sugar N(pai)-phosphotransferase"
"10293","Protein-N(pai)-phosphohistidine:sugar N(pai)-phosphotransferase"
"10294","Protein-N(pai)-phosphohistidine:sugar N(pai)-phosphotransferase"
"10295","1,2-Diacyl-sn-glycerol:sterol O-acyltransferase"
"10296","D-Mannitol-1-phosphate:NAD+ 5-oxidoreductase"
"10297","UDPglucose:4-hydroxymandelonitrile glucosyltransferase"
"10298","alpha,alpha-Trehalose:orthophosphate beta-D-glucosyltransferase"
"10299","alpha,alpha-Trehalose:orthophosphate beta-D-glucosyltransferase"
"10300","D-Fructose-2,6-bisphosphate 2-phosphohydrolase"
"10301","UDPglucose:D-glucose-6-phosphate 1-alpha-D-glucosyltransferase"
"10302","Protein-N(pai)-phosphohistidine:sugar N(pai)-phosphotransferase"
"10303","alpha-D-Glucose 6-phosphate ketol-isomerase"
"10304","5-Aminopentanoate:lipoate oxidoreductase (cyclizing)"
"10305","Cysteine hydrogen-sulfide-lyase (adding HCN)"
"10306","Cysteine hydrogen-sulfide-lyase (adding HCN)"
"10307","(R)-Acetoin:NAD+ oxidoreductase"
"10308","Flavanone lyase (decyclizing)"
"10309","Melibiitol galactohydrolase"
"10310","Melibiitol galactohydrolase"
"10311","(-)-borneol:NAD+ oxidoreductase"
"10312","(S)-2-Hydroxy-2-methyl-3-oxobutanoate carboxy-lyase"
"10313","amygdalin beta-glucosidase"
"10314","amygdalin beta-glucosidase"
"10315","1-O-(4-Hydroxy-3,5-dimethoxycinnamoyl)-beta-D-glucose:choline 1-O-(4-Hydroxy-3,5-dimethoxycinnamoyl)transferase"
"10316","1-O-(4-Hydroxy-3,5-dimethoxycinnamoyl)-beta-D-glucose:choline 1-O-(4-Hydroxy-3,5-dimethoxycinnamoyl)transferase"
"10317","2,5-Diaminopentanoate:2-oxoglutarate aminotransferase"
"10318","2,5-Diaminopentanoate:2-oxoglutarate aminotransferase"
"10319","O-Succinyl-L-homoserine succinate-lyase (adding cysteine)"
"10320","UDP-D-xylose:flavonol-3-O-glycoside D-xylosyltransferase"
"10321","1-O-Sinapoyl-beta-D-glucose:(S)-malate O-sinapoyltransferase"
"10322","1-O-Sinapoyl-beta-D-glucose:(S)-malate O-sinapoyltransferase"
"10323","3-Hydroxy-2-methylpropanoyl-CoA hydrolase"
"10324","R06099"
"10325","1-(4-Hydroxyphenyl)-2-(methylamino)ethanol hydro-lyase"
"10326","R03491"
"10327","R03491"
"10328","beta-D-Galactosyl-1,4-beta-D-glucosylceramide N-acetylhexosaminohydrolase"
"10329","2-Hydroxyglutarate:(acceptor) 2-oxidoreductase"
"10330","2-Hydroxyglutarate:(acceptor) 2-oxidoreductase"
"10331","alpha-Aminopropiononitrile aminohydrolase"
"10332","Syringin beta-D-glucosidase"
"10333","Syringin beta-D-glucosidase"
"10334","D-galactosyl-N-acylsphingosine galactohydrolase"
"10335","R06152"
"10336","R06152"
"10337","Raucaffricine beta-D-glucohydrolase"
"10338","Raucaffricine beta-D-glucohydrolase"
"10339","(6S)-6-Hydroxyhyoscyamine,2-oxoglutarate oxidoreductase (epoxide-forming)"
"10340","1,4-beta-D-Glucan glucohydrolase"
"10341","1,4-beta-D-Glucan glucohydrolase"
"10342","1,4-beta-D-Glucan glucohydrolase"
"10343","1,4-beta-D-Glucan glucohydrolase"
"10344","L-Hyoscyamine,2-oxoglytarate:oxygen oxidoreductase ((6S)-hydroxylating)"
"10345","ATP:sedoheptulose 1-phosphotransferase"
"10346","Strictosidine beta-D-glucohydrolase"
"10347","Strictosidine beta-D-glucohydrolase"
"10348","1-Methyladenosine ribohydrolase"
"10349","poly-cis-Polyprenyl-diphosphate:isopentenyl-diphosphate polyprenylcistransferase"
"10350","ATP:D-fructose 6-phosphotransferase"
"10351","beta-Alanyl-L-arginine hydrolase"
"10352","beta-Alanyl-L-arginine hydrolase"
"10353","(E)-Glutaconate CoA-transferase"
"10354","(E)-Glutaconate CoA-transferase"
"10355","4-Hydroxycinnamyl alcohol 4-D-glucoside beta-D-glucosidase"
"10356","4-Hydroxycinnamyl alcohol 4-D-glucoside beta-D-glucosidase"
"10357","R06147"
"10358","R06147"
"10359","Digalactosylceramide galactohydrolase"
"10360","Digalactosylceramide galactohydrolase"
"10361","Thioglucoside glucohydrolase"
"10362","Thioglucoside glucohydrolase"
"10363","Protein-N(pai)-phosphohistidine:sugar N(pai)-phosphotransferase"
"10364","Protein-N(pai)-phosphohistidine:sugar N(pai)-phosphotransferase"
"10365","Trihexosylceramide N-acetylhexosaminohydrolase"
"10366","Indole-3-acetyl-beta-1-D-glucoside:myo-inositol indoleacetyltransferase"
"10367","Indole-3-acetyl-beta-1-D-glucoside:myo-inositol indoleacetyltransferase"
"10368","glycoprotein-N-acetyl-D-glucosaminyl-phospho-D-mannose N-acetyl-D-glucosaminylphosphohydrolase"
"10369","Protein-N(pai)-phosphohistidine:sugar N(pai)-phosphotransferase"
"10370","1-O-trans-Cinnamoyl-beta-D-glucopyranose:alcohol O-cinnamoyltransferase"
"10371","1-O-trans-Cinnamoyl-beta-D-glucopyranose:alcohol O-cinnamoyltransferase"
"10372","1-O-trans-Cinnamoyl-beta-D-glucopyranose:alcohol O-cinnamoyltransferase"
"10373","1-O-trans-Cinnamoyl-beta-D-glucopyranose:alcohol O-cinnamoyltransferase"
"10374","(R)-2,3-Dihydroxy-3-methylbutanoate:NADP+ oxidoreductase (isomerizing)"
"10375","(R)-2,3-Dihydroxy-3-methylbutanoate hydro-lyase"
"10376","Digalactosyl-diacylglycerol galactohydrolase"
"10377","Digalactosyl-diacylglycerol galactohydrolase"
"10378","1-O-Galloyl-beta-D-glucose:1,2,3,6-tetrakis-O-galloyl-beta-D-glucose 4-O-galloyltransferase"
"10379","1-O-Galloyl-beta-D-glucose:1,2,3,6-tetrakis-O-galloyl-beta-D-glucose 4-O-galloyltransferase"
"10380","Protein-alpha-D-glucosyl-1,2-beta-D-galactosyl-L-hydroxylysine glucohydrolase"
"10381","Protein-alpha-D-glucosyl-1,2-beta-D-galactosyl-L-hydroxylysine glucohydrolase"
"10382","3-D-Glucuronosyl-N2,6-disulfo-beta-D-glucosamine glucuronohydrolase"
"10383","UDPglucose:2,4-dihydroxy-7-methoxy-2H-1,4-benzoxazin-3(4H)-one 2-D-glucosyltransferase"
"10384","3alpha,7alpha,12alpha-Trihydroxy-5beta-cholestanate:CoA ligase (AMP-forming)"
"10385","N-Acetyl-D-galactosaminyl-(N-acetylneuraminyl)-D-galactosyl-D- glucosylceramide N-acetylhexosaminohydrolase"
"10386","R04592"
"10387","R04592"
"10388","UDP-N-Acetyl-D-galactosamine:N-acetylneuraminyl-2,3-alpha-D-galactosyl1,4-beta-D-glucosylceramide beta-1,4-N-acetyl-galactosaminyltransferase"
"10389","(+/-)-5-[(tert-Butylamino)-2'-hydroxypropoxyl]-1,2,3,4-tetrahydro-1-naphthol:NADP+ oxidoreductase"
"10390","R06010"
"10391","R06010"
"10392","R06012"
"10393","R06012"
"10394","R06253"
"10395","R06253"
"10396","3-Ureidoisobutyrate amidohydrolase"
"10397","3-Ureidoisobutyrate amidohydrolase"
"10398","(S)-2-Acetolactate pyruvate-lyase (carboxylating)"
"10399","ATP:D-fructose-6-phosphate 1-phosphotransferase"
"10400","beta-D-Fructose 1,6-bisphosphate 1-phosphohydrolase"
"10401","3alpha,7alpha,12alpha,24-tetrahydroxy-5beta-cholestanoyl-CoA:NAD+ oxidoreductase"
"10402","(24R,25R)-3alpha,7alpha,12alpha,24-tetrahydroxy-5beta-cholestanoyl-CoA hydro-lyase"
"10403","R04886"
"10404","O-phosphorylhomoserine:selenocysteine Se-(3-amino-3-carboxypropyl)transferase"
"10405","Cyanoglycoside glucohydrolase"
"10406","Cyanoglycoside glucohydrolase"
"10407","beta-D-Glucosyl-2-coumarinate glucohydrolase"
"10408","beta-D-Glucosyl-2-coumarinate glucohydrolase"
"10409","L-erythro-4-hydroxyglutamate:2-oxoglutarate aminotransferase"
"10410","1-O-trans-Cinnamoyl-beta-D-glucopyranose:alcohol O-cinnamoyltransferase"
"10411","1-O-trans-Cinnamoyl-beta-D-glucopyranose:alcohol O-cinnamoyltransferase"
"10412","3-Hydroxy-2-methylpropanoate:NAD+ oxidoreductase"
"10413","(S)-2-Acetolactate methylmutase"
"10414","Gal-beta1->3GalNAc-beta1->4Gal-beta1->4Glc-beta1->1'Cer galactohydrolase"
"10415","Gal-beta1->3GalNAc-beta1->4Gal-beta1->4Glc-beta1->1'Cer galactohydrolase"
"10416","Acylneuraminyl hydrolase"
"10417","Acylneuraminyl hydrolase"
"10418","R05998"
"10419","R05998"
"10420","R05128"
"10421","1,4-beta-D-Glucan glucohydrolase"
"10422","1,4-beta-D-Glucan glucohydrolase"
"10423","R06109"
"10424","R06109"
"10425","S-Adenosyl-L-methionine:(RS)-norcoclaurine 6-O-methyltransferase"
"10426","lacto-N-tetraose lacto-N-biosylhydrolase"
"10427","Protein-N(pai)-phosphohistidine:sugar N(pai)-phosphotransferase"
"10428","Diacylglycerol acylhydrolase"
"10429","beta-D-galactopyranosyl-(1->3)-N-acetyl-D-hexosamine:phosphate galactosyltransferase"
"10430","methylmalonyl-CoA carboxy-lyase"
"10431","R06096"
"10432","R05659"
"10433","sn-Glycerol-1-phosphate:NAD 2-oxidoreductase"
"10434","sn-Glycerol-1-phosphate:NADP 2-oxidoreductase"
"10435","Mannitol:oxygen oxidoreductase (cyclizing)"
"10436","Mannitol:oxygen oxidoreductase (cyclizing)"
"10437","trehalose 6-phosphate:phosphate b-D-glucosyltransferase"
"10438","trehalose 6-phosphate:phosphate beta-D-glucosyltransferase"
"10439","4-hydroxyphenylpyruvate:oxygen oxidoreductase (decarboxylating)"
"10440","1,4-beta-D-oligo-D-glucan:phosphate alpha-D-glucosyltransferase"
"10441","UDP-glucose:1,4-beta-D-glucan 4-beta-D-glucosyltransferase"
"10442","GDP-glucose:1,4-beta-D-glucan 4-beta-D-glucosyltransferase"
"10443","maltose:phosphate 1-beta-D-glucosyltransferase"
"10444","UDP-glucose:alpha-D-(1-3)-glucan 3-alpha-D-glucosyltransferase"
"10445","cellobiose:phosphate alpha-D-glucosyltransferase"
"10446","cellobiose:phosphate alpha-D-glucosyltransferase"
"10447","UDP-galactose:D-glucose 4-beta-D-galactotransferase"
"10448","UDP-galactose:D-glucose 4-beta-D-galactotransferase"
"10449","R06077"
"10450","R06080"
"10451","R06098"
"10452","R06102"
"10453","R06104"
"10454","R06105"
"10455","R06105"
"10456","lactase"
"10457","R06158"
"10458","R06185"
"10459","R06212"
"10460","(+)-Copalyl-diphosphate lyase (decyclizing)"
"10461","alpha-Pinene monooxygenase"
"10462","alpha-Pinene monooxygenase"
"10463","R06448"
"10464","R06448"
"10465","R06449"
"10466","R06453"
"10467","R06458"
"10468","R06458"
"10469","R06459"
"10470","R06459"
"10471","R06480"
"10472","R06480"
"10473","R06481"
"10474","R06481"
"10475","R06482"
"10476","R06482"
"10477","R06483"
"10478","R06483"
"10479","sedoheptulose-7-phosphate:D-glyceraldehyde-3-phosphate glycolaldehydetransferase"
"10480","R06612"
"10481","D-glucose:ubiquinone oxidoreductase"
"10482","D-glucose:ubiquinone oxidoreductase"
"10483","R06662"
"10484","R06664"
"10485","R06688"
"10486","R06779"
"10487","D-Sedoheptulose-7-phosphate:thiamin diphosphate glycolaldehydetransferase"
"10488","2,5-Dihydro-5-oxofuran-2-acetate lyase (decyclizing)"
"10489","(S)-5-oxo-2,5-dihydrofuran-2-acetate delta3-delat2-isomerase"
"10490","(1R,2S)-naphthalene 1,2-oxide hydrolase"
"10491","(1R,2S)-naphthalene 1,2-oxide hydrolase"
"10492","(1S,2R)-naphthalene 1,2-oxide hydrolase"
"10493","(1S,2R)-naphthalene 1,2-oxide hydrolase"
"10494","1,2-Dihydronaphthalene-1,2-diol dehydrogenase"
"10495","1,2-Dihydronaphthalene-1,2-diol dehydrogenase"
"10496","1,2-Dihydronaphthalene-1,2-diol, NADPH:oxygen oxidoreductase (RH-hydroxylating or -epoxidizing)"
"10497","1,2-Dihydronaphthalene-1,2-diol, NADPH:oxygen oxidoreductase (RH-hydroxylating or -epoxidizing)"
"10498","benzo[a]pyrene-7,8-oxide hydrolase"
"10499","7,8-dihydro-7-hydroxy-8-S-glutathionyl-benzo[a]pyrene hydrolase"
"10500","benzo[a]pyrene-7,8-diol, NADPH:oxygen oxidoreductase (RH-hydroxylating or -epoxidizing)"
"10501","D-galactose:NADP+ 1-oxidoreductase"
"10502","D-galactose:NADP+ 1-oxidoreductase"
"10503","D-sorbitol-6-phosphate:NAD+ 2-oxidoreductase"
"10504","D-arabinitol:NAD+ 2-oxidoreductase (D-ribulose-forming)"
"10505","mannitol:NAD+ 1-oxidoreductase"
"10506","mannitol:NAD+ 1-oxidoreductase"
"10507","lactaldehyde:NADP+ oxidoreductase"
"10508","D-arabinitol:NADP+ oxidoreductase"
"10509","D-glucose:NADP+ 1-oxidoreductase"
"10510","2-alpha-D-glucosyl-D-glucose:phosphate beta-D-glucosyltransferase"
"10511","2-alpha-D-glucosyl-D-glucose:phosphate beta-D-glucosyltransferase"
"10512","2-lysophosphatidylcholine acylhydrolase"
"10513","monoacylglycerol acylhydrolase"
"10514","1D-myo-inositol-3-phosphate lyase (isomerizing)"
"10515","1D-myo-inositol-3-phosphate lyase (isomerizing)"
"10516","flavanone,2-oxoglutarate:oxygen oxidoreductase (3-hydroxylating)"
"10517","4-dimethylallyl-(6aS,11aS)-3,6a,9-trihydroxypterocarpan,NADPH:oxygen oxidoreductase (cyclizing)"
"10518","flavanone,2-oxoglutarate:oxygen oxidoreductase (dehydrating)"
"10519","flavanone,NADPH:oxygen oxidoreductase"
"10520","R07413"
"10521","5alpha-cholest-7-en-3beta-ol, NAD(P)H:oxygen 5-oxidoreductase"
"10522","R07506"
"10523","9,9'-dicis-zeta-carotene:quinone oxidoreductase"
"10524","echinenone,NADH:oxygen 3-oxidoreductase"
"10525","3-hydroxyechinenone,NADH:oxygen 3'-oxidoreductase"
"10526","myo-inositol-hexakisphosphate 5-phosphohydrolase"
"10527","enzyme N6-(dihydrolipoyl)lysine:NAD+ oxidoreductase"
"10528","3-sulfolactate bisulfite-lyase"
"10529","3-sulfolactate bisulfite-lyase"
"10530","R07676"
"10531","ATP:lipoate adenylyltransferase"
"10532","R07790"
"10533","alpha-cryptoxanthin,NADH:oxygen 3-oxidoreductase"
"10534","7-methylxanthosine ribohydrolase"
"10535","R07981"
"10536","R07982"
"10537","R08053"
"10538","R08054"
"10539","R08055"
"10540","R08066"
"10541","R08068"
"10542","R08072"
"10543","R08073"
"10544","R08074"
"10545","R08080"
"10546","R08125"
"10547","R08125"
"10548","R08125"
"10549","R08125"
"10550","beta-D-glucuronoside glucuronosohydrolase"
"10551","R08198"
"10552","SN38 glucuronide glucuronosohydrolase"
"10553","Protein-N(pai)-phosphohistidine:N-Acetyl-D-galactosamine N(pai)-phosphotransferase"
"10554","acyl-phosphate:D-glucose phosphotransferase"
"10555","acyl-phosphate:D-glucose phosphotransferase"
"10556","acyl-phosphate:D-mannose phosphotransferase"
"10557","acyl-phosphate:D-mannose phosphotransferase"
"10558","acyl-phosphate:D-fructose phosphotransferase"
"10559","R08430"
"10560","R08451"
"10561","phosphoramidate:hexose 1-phosphotransferase"
"10562","phosphoramidate:hexose 1-phosphotransferase"
"10563","D-Galactose:NAD+ 1-oxidoreductase"
"10564","D-Galactose:NAD+ 1-oxidoreductase"
"10565","S-Adenosyl-L-methionine:L-tryptophan 2-C-methyltransferase"
"10566","N-acetylmuramate 6-phosphate hydro-lyase (N-acetyl-D-glucosamine 6-phosphate forming)"
"10567","Protein-N(pai)-phosphohistidine:sugar N(pai)-phosphotransferase"
"10568","R08568"
"10569","R08569"
"10570","R08570"
"10571","sedoheptulose-7-phosphate:D-glyceraldehyde-3-phosphate glyceronetransferase"
"10572","R08591"
"10573","N-Acetyl-4-O-acetylneuraminate 4-O-acetylhydrolase"
"10574","N-Acetyl-4-O-acetylneuraminate 4-O-acetylhydrolase"
"10575","N-Acetyl-9-O-acetylneuraminate 9-O-acetylhydrolase"
"10576","N-Acetyl-9-O-acetylneuraminate 9-O-acetylhydrolase"
"10577","R08608"
"10578","beta-D-mannoside mannohydrolase"
"10579","beta-D-mannoside mannohydrolase"
"10580","UDP-glucuronate glucuronohydrolase"
"10581","D-glucose-6-phosphate phosphate-lyase (2-deoxy-scyllo-inosose-forming)"
"10582","D-glucose-6-phosphate phosphate-lyase (2-deoxy-scyllo-inosose-forming)"
"10583","alpha-D-glucose 1,6-phosphomutase"
"10584","R08650"
"10585","D-fructose:NADP+ 5-oxidoreductase"
"10586","R08677"
"10587","3-(4-hydroxyphenyl)lactate hydro-lyase (4-coumarate-forming)"
"10588","R08767"
"10589","R08773"
"10590","R08774"
"10591","R08775"
"10592","R08781"
"10593","S-adenosyl-L-methionine:(S)-reticuline methyltransferase 7-O-methyltransferase"
"10594","S-adenosyl-L-methionine:(R)-reticuline methyltransferase 7-O-methyltransferase"
"10595","R08794"
"10596","R08796"
"10597","R08797"
"10598","R08818"
"10599","1-O-feruloyl-beta-D-glucose:amaranthin feruloyltransferase"
"10600","1-O-feruloyl-beta-D-glucose:amaranthin feruloyltransferase"
"10601","R08820"
"10602","R08821"
"10603","1-O-feruloyl-beta-D-glucose:betanin feruloyltransferase"
"10604","1-O-feruloyl-beta-D-glucose:betanin feruloyltransferase"
"10605","R08825"
"10606","R08827"
"10607","R08829"
"10608","R08831"
"10609","R08833"
"10610","R08835"
"10611","R08837"
"10612","R08842"
"10613","R08848"
"10614","R08849"
"10615","(+)-epi-isozizaene,NADPH:oxygen oxidoreductase (5S-hydroxylating)"
"10616","(5S)-albaflavenol,NADPH:oxygen 5-oxidoreductase"
"10617","(+)-epi-isozizaene,NADPH:oxygen oxidoreductase (5R-hydroxylating)"
"10618","(5R)-albaflavenol,NADPH:oxygen 5-oxidoreductase"
"10619","R08860"
"10620","R08861"
"10621","(S)-2-hydroxypropylphosphonate,NADH:oxygen epoxidase"
"10622","N-acetylphosphinothricin amidohydrolase"
"10623","2-dehydro-L-idonate:NADP+ 5-oxidoreductase"
"10624","L-idonate:NADP+ 2-oxidoreductase"
"10625","L-idonate:NADP+ 2-oxidoreductase"
"10626","R08887"
"10627","L-glutamine:2-deoxy-scyllo-inosose aminotransferase"
"10628","L-glutamine:3-amino-2,3-dideoxy-scyllo-inosose aminotransferase"
